data,Ibirapuera,Pinheiros,tmin,tmed,tmax,precipitacao
12/12/2019,3155.0,3200.0,20,23.5,27,40
13/12/2019,1248.0,1335.0,20,24.5,29,15
14/12/2019,2076.0,2176.0,19,22.5,26,6
15/12/2019,3491.0,3579.0,19,23.5,28,2
16/12/2019,3475.0,3339.0,20,26,32,2
17/12/2019,2311.0,2474.0,23,26.5,30,25
18/12/2019,3264.0,3254.0,19,21,23,14
19/12/2019,3074.0,3126.0,18,21.5,25,8
20/12/2019,1379.0,1473.0,19,23,27,9
21/12/2019,1638.0,1784.0,20,25,30,7
22/12/2019,1586.0,1201.0,21,24,27,24
23/12/2019,1210.0,1248.0,19,21.5,24,15
24/12/2019,784.0,852.0,18,23,28,3
25/12/2019,2176.0,2185.0,17,24,31,0
26/12/2019,2039.0,1901.0,23,31.5,40,0
27/12/2019,1259.0,1316.0,19,25,31,0
28/12/2019,1667.0,1759.0,19,24.5,30,1
29/12/2019,1274.0,1252.0,25,32.5,40,0
30/12/2019,735.0,844.0,25,27,29,0
31/12/2019,568.0,606.0,21,25.5,30,0
01/01/2020,1192.0,985.0,21,26.5,32,9.07
02/01/2020,1496.0,1498.0,21,24.5,28,30.96
03/01/2020,893.0,917.0,19,22,25,29.7
04/01/2020,1528.0,1658.0,18,22,26,0.4
05/01/2020,2940.0,2835.0,18,22.5,27,5.69
06/01/2020,3078.0,3062.0,19,23.5,28,5.03
07/01/2020,2726.0,2212.0,20,25.5,31,4.59
08/01/2020,2947.0,2633.0,21,26,31,57.08
09/01/2020,3005.0,3004.0,21,25.5,30,27.71
10/01/2020,1498.0,1552.0,22,25.5,29,1.29
11/01/2020,1557.0,1578.0,22,25.5,29,44.04
12/01/2020,2800.0,2591.0,22,26,30,0.43
13/01/2020,3259.0,3231.0,20,23,26,0.64
14/01/2020,3307.0,3359.0,19,23,27,0.66
15/01/2020,2767.0,2668.0,18,23.5,29,0
16/01/2020,2332.0,2293.0,22,27.5,33,9.81
17/01/2020,1454.0,1531.0,17,20,23,40.62
18/01/2020,1886.0,1979.0,19,21,23,0.77
19/01/2020,3098.0,3064.0,18,21.5,25,0.11
20/01/2020,3434.0,3452.0,18,22,26,0
21/01/2020,3262.0,2935.0,17,21.5,26,0.09
22/01/2020,2326.0,2308.0,17,22,27,2.27
23/01/2020,1808.0,2073.0,17,24.5,32,15.71
24/01/2020,1643.0,1783.0,17,21,25,2.31
25/01/2020,2353.0,2489.0,17,22.5,28,0
26/01/2020,3113.0,3183.0,16,23.5,31,0
27/01/2020,3326.0,2921.0,16,24,32,1.23
28/01/2020,3520.0,3401.0,17,25,33,0.02
29/01/2020,2881.0,1656.0,19,25.5,32,14.68
30/01/2020,2967.0,2990.0,21,26.5,32,22.78
31/01/2020,1021.0,1089.0,22,26.5,31,1.36
01/02/2020,1392.0,1458.0,22,25,28,30.69
02/02/2020,1691.0,1342.0,18,22.5,27,33.45
03/02/2020,2749.0,2770.0,22,22.5,23,19.16
04/02/2020,2983.0,2824.0,19,22.5,26,1.91
05/02/2020,3187.0,3031.0,20,23,26,2.56
06/02/2020,3182.0,3152.0,20,25,30,0.16
07/02/2020,1500.0,1566.0,22,29.5,37,8.39
08/02/2020,2026.0,2184.0,18,24,30,7.08
09/02/2020,888.0,1170.0,19,24,29,6.14
10/02/2020,2012.0,2388.0,18,20,22,55.79
11/02/2020,2748.0,2681.0,18,19,20,0.84
12/02/2020,3235.0,3347.0,17,20,23,0
13/02/2020,3403.0,3455.0,17,20,23,0
14/02/2020,1306.0,1528.0,18,24.5,31,0
15/02/2020,1550.0,1702.0,17,23,29,0
16/02/2020,3373.0,3333.0,23,24.5,26,0
17/02/2020,3452.0,3222.0,19,25.5,32,0
18/02/2020,3211.0,2713.0,20,26,32,5.09
19/02/2020,3267.0,3084.0,21,27,33,20.41
20/02/2020,2445.0,2436.0,21,26,31,7.82
21/02/2020,647.0,804.0,20,22,24,7.61
22/02/2020,1071.0,1152.0,18,21,24,0
23/02/2020,829.0,840.0,17,20,23,0
24/02/2020,1099.0,1167.0,17,21.5,26,8.13
25/02/2020,1025.0,1061.0,19,23.5,28,14.9
26/02/2020,1885.0,2072.0,18,22.5,27,26.23
27/02/2020,2526.0,2414.0,15,18.5,22,7.36
28/02/2020,855.0,951.0,15,19,23,0
29/02/2020,1100.0,1139.0,17,19.5,22,0
01/03/2020,2688.0,1947.0,16,24,32,0.19
02/03/2020,2724.0,2894.0,18,20,22,2.31
03/03/2020,3376.0,3299.0,18,21,24,2.31
04/03/2020,3422.0,3467.0,16,25,34,0
05/03/2020,3476.0,3391.0,16,25.5,35,0
06/03/2020,1582.0,1760.0,17,21.5,26,0
07/03/2020,1803.0,1749.0,16,21.5,27,0
08/03/2020,3368.0,3482.0,18,19.5,21,3.59
09/03/2020,3771.0,3728.0,19,24,29,0
10/03/2020,3637.0,3516.0,19,24,29,0
11/03/2020,3573.0,3357.0,18,23,28,0
12/03/2020,3190.0,3188.0,18,24,30,0
13/03/2020,1644.0,1718.0,18,24,30,0
14/03/2020,2153.0,2235.0,18,25,32,0
15/03/2020,2506.0,2316.0,20,26,32,0
16/03/2020,1812.0,1829.0,20,26,32,0.64
17/03/2020,1751.0,1777.0,22,26.5,31,25.65
18/03/2020,1312.0,1338.0,20,25,30,0
19/03/2020,1159.0,1097.0,20,25,30,1.26
20/03/2020,995.0,1106.0,19,22.5,26,9.33
21/03/2020,1452.0,1544.0,14,26.5,39,0
22/03/2020,886.0,922.0,15,24,33,0
23/03/2020,930.0,1015.0,17,24.5,32,0
24/03/2020,1019.0,1114.0,18,22,26,0
25/03/2020,1142.0,1211.0,16,21.5,27,0
26/03/2020,1229.0,1300.0,15,21,27,0
27/03/2020,1588.0,1679.0,15,21.5,28,0
28/03/2020,1329.0,1458.0,17,23,29,0.04
29/03/2020,963.0,1036.0,18,23,28,18.29
30/03/2020,1189.0,1365.0,18,23,28,12.21
31/03/2020,1366.0,1431.0,20,24.5,29,0.01
01/04/2020,1299.0,1419.0,18,23,28,0
02/04/2020,1043.0,1168.0,17,24,31,0.09
03/04/2020,2011.0,2159.0,14,21,28,0.02
04/04/2020,2068.0,2263.0,13,18.5,24,0
05/04/2020,1123.0,1241.0,14,20.5,27,0
06/04/2020,864.0,961.0,15,23,31,0.52
07/04/2020,966.0,1065.0,15,20,25,3.27
08/04/2020,1308.0,1408.0,14,17.5,21,0
09/04/2020,1595.0,1854.0,14,17.5,21,0
10/04/2020,1524.0,1698.0,10,18.5,27,0
11/04/2020,1463.0,1620.0,14,19.5,25,0.01
12/04/2020,1121.0,1192.0,12,20,28,0
13/04/2020,1109.0,1189.0,15,19.5,24,0
14/04/2020,1274.0,1338.0,17,21.5,26,1.19
15/04/2020,1254.0,1401.0,16,19.5,23,4.42
16/04/2020,1086.0,1250.0,15,19.5,24,0.01
17/04/2020,1717.0,1833.0,15,18.5,22,0
18/04/2020,2046.0,2251.0,15,19,23,0
19/04/2020,1200.0,1234.0,17,20,23,0
20/04/2020,2250.0,2421.0,15,20,25,0
21/04/2020,1190.0,1250.0,14,20.5,27,0
22/04/2020,1453.0,1585.0,14,22,30,0.02
23/04/2020,1199.0,1295.0,16,21,26,0
24/04/2020,2088.0,2212.0,16,21.5,27,0
25/04/2020,2385.0,2687.0,15,22.5,30,0
26/04/2020,1294.0,1373.0,16,22.5,29,0
27/04/2020,1407.0,1607.0,14,21,28,0
28/04/2020,1328.0,1532.0,15,21,27,0
29/04/2020,1200.0,1441.0,15,20.5,26,0
30/04/2020,1965.0,2217.0,15,21,27,0.26
01/05/2020,1463.0,1667.0,16,21.5,27,0
02/05/2020,1882.0,2172.0,16,20.5,25,0
03/05/2020,991.0,1113.0,13,16.5,20,0
04/05/2020,1228.0,1330.0,13,18,23,0
05/05/2020,848.0,954.0,13,19,25,0.15
06/05/2020,584.0,619.0,6,12.5,19,3.14
07/05/2020,934.0,975.0,14,16,18,0.47
08/05/2020,1776.0,1957.0,12,16,20,0
09/05/2020,1442.0,1657.0,5,15.5,26,0
10/05/2020,1196.0,1256.0,13,18.5,24,0
11/05/2020,1396.0,1507.0,13,18,23,0
12/05/2020,1220.0,1282.0,13,19,25,0
13/05/2020,816.0,873.0,13,20,27,2.75
14/05/2020,928.0,1016.0,15,18,21,0.75
15/05/2020,2056.0,2343.0,15,16,17,0.32
16/05/2020,2242.0,2541.0,6,15,24,0
17/05/2020,1089.0,1128.0,8,15.5,23,0
18/05/2020,1273.0,1334.0,11,18,25,0
19/05/2020,1501.0,1663.0,8,17,26,0
20/05/2020,1576.0,1670.0,16,19.5,23,0
21/05/2020,1229.0,1342.0,15,20.5,26,0
22/05/2020,1095.0,1199.0,11,12.5,14,0.54
23/05/2020,1363.0,1542.0,16,19.5,23,6.95
24/05/2020,1245.0,1411.0,11,15,19,0.98
25/05/2020,1098.0,1106.0,7,12,17,0
26/05/2020,1177.0,1235.0,10,15.5,21,0.22
27/05/2020,1145.0,1254.0,8,13.5,19,0
28/05/2020,1177.0,1156.0,10,16,22,0
29/05/2020,2042.0,2155.0,7,16.5,26,0
30/05/2020,2468.0,2635.0,8,14,20,0
31/05/2020,1118.0,1145.0,7,11.5,16,0
01/06/2020,582.0,605.0,11,18.5,26,0
02/06/2020,1002.0,1136.0,12,17,22,3.62
03/06/2020,909.0,995.0,15,17,19,2.19
04/06/2020,880.0,994.0,16,18.5,21,4
05/06/2020,1788.0,1997.0,16,19,22,4.15
06/06/2020,2472.0,2937.0,17,19,21,2.96
07/06/2020,1207.0,1277.0,16,19.5,23,22.11
08/06/2020,1318.0,1432.0,14,20,26,0
09/06/2020,1269.0,1424.0,17,22,27,0.03
10/06/2020,1891.0,2084.0,18,23,28,2.46
11/06/2020,1354.0,1531.0,18,23,28,0.06
12/06/2020,2527.0,2804.0,20,24.5,29,0
13/06/2020,1082.0,1254.0,20,24.5,29,0
14/06/2020,1089.0,1164.0,14,17.5,21,0
15/06/2020,1414.0,1563.0,14,16.5,19,0
16/06/2020,1487.0,1624.0,16,19.5,23,0
17/06/2020,1544.0,1741.0,16,19.5,23,0
18/06/2020,1517.0,1590.0,15,18.5,22,0
19/06/2020,2603.0,2904.0,17,21,25,0
20/06/2020,3099.0,3215.0,13,20,27,0
21/06/2020,1360.0,1494.0,14,20.5,27,0
22/06/2020,1641.0,1808.0,15,20.5,26,0
23/06/2020,1541.0,1748.0,15,21.5,28,0
